7,15
2,3
3,2
15,10
1,3
10,18
2,18
10,14
2,12
9,10
5,16
10,11
15,16
3,1
9,7
1,2
9,5
10,8
5,2
1,7
18,17
6,12
9,14
3,2
4,7
6,3
9,10
13,16
12,17
15,11
14,3
16,12
2,0
11,17
16,5
5,3
1,5
7,5
2,1
3,1
10,7
4,9
9,10
13,7
19,19
4,7
3,2
5,12
15,11
2,13
2,8
3,2
8,9
7,4
7,14
1,2
17,6
16,13
17,9
11,17
14,19
11,1
2,5
13,9
3,11
2,7
2,11
4,8
18,10
2,11
17,9
15,11
5,10
1,3
1,13
2,5
16,17
3,9
2,6
7,10
13,16
1,12
3,12
7,13
13,2
7,12
3,4
9,10
4,16
2,1
2,4
3,14
14,11
3,6
3,5
10,1
3,2
8,12
1,3
7,8
8,1
5,4
2,8
14,7
0,3
18,6
6,7
17,3
2,9
6,8
1,2
14,11
2,17
2,7
3,7
3,17
3,4
2,7
3,10
17,14
18,11
4,2
4,19
1,6
3,1
3,10
10,5
9,10
11,8
12,18
13,7
1,2
18,9
3,6
8,15
2,14
2,6
5,3
5,2
7,6
3,6
6,10
5,6
13,6
3,4
6,15
10,3
10,16
0,2
4,6
2,8
7,2
4,7
6,9
4,12
3,2
7,17
5,7
9,18
1,5
10,14
2,3
17,16
4,1
8,17
6,8
19,19
7,3
8,12
7,4
16,17
11,14
17,19
5,7
4,6
9,5
11,10
4,9
1,8
15,14
1,4
3,1
5,6
11,14
2,14
2,6
4,2
9,19
4,1
8,15
5,2
11,19
18,19
5,1
5,0
8,5
14,18
11,12
9,6
2,5
12,6
1,6
5,16
1,5
13,7
3,2
13,9
6,7
12,18
0,3
19,19
5,8
1,5
13,15
2,15
3,11
4,6
1,10
1,2
1,2
2,16
7,3
4,16
1,12
10,16
6,3
15,18
3,2
7,11
14,8
5,15
17,4
16,17
14,10
3,1
2,6
7,5
13,18
17,9
2,4
14,17
8,14
11,3
0,1
3,9
19,19
13,11
7,6
6,15
15,17
7,4
4,1
7,1
18,19
13,10
17,8
4,5
19,19
6,12
3,8
5,13
15,18
6,11
18,19
10,15
0,5
1,16
5,8
6,5
7,9
2,0
2,19
14,15
4,5
19,19
16,11
6,0
12,14
6,13
19,19
7,5
19,19
11,8
10,14
1,3
10,2
3,16
13,17
10,18
8,19
9,13
1,2
13,8
14,11
5,17
13,15
19,19
13,15
5,12
9,15
10,3
8,19
3,7
19,19
9,8
19,19
6,16
4,13
7,14
1,0
0,1
1,5
3,2
19,19
4,5
10,9
11,13
17,13
4,12
6,0
6,3
16,11
3,13
7,6
2,8
1,3
3,6
11,9
8,0
17,14
10,6
6,17
18,19
6,4
8,18
9,1
2,3
9,7
3,1
1,16
18,7
12,5
8,6
5,6
17,19
5,9
9,5
2,3
16,18
10,17
6,12
13,7
15,8
13,8
9,8
6,17
1,4
13,8
19,19
9,10
9,3
9,3
11,6
2,10
3,7
15,6
6,3
5,8
10,1
6,11
1,3
11,10
16,5
14,6
2,1
1,9
5,2
3,10
14,11
11,1
1,2
13,14
7,14
14,13
11,14
9,4
2,6
8,10
3,9
19,19
17,7
1,2
10,13
2,18
1,2
12,13
7,13
14,17
18,19
7,6
4,1
15,12
10,6
0,1
3,2
4,15
14,11
19,19
18,6
1,18
14,7
14,11
3,5
2,0
1,5
6,9
8,10
2,6
3,4
3,1
14,11
13,15
1,2
2,13
